user_id,touchpoint_id,touchpoint_time,channel,campaign,device_type,country,touchpoint_position,total_touchpoints,converted,conversion_id,revenue_gbp,media_cost_gbp
USER-100073,TP-73-5,2025-03-02 08:00:00,Paid Social,retargeting_social,Mobile,Germany,5,5,1,ORD-200073,72.35,0.96
USER-100074,TP-74-1,2025-01-04 10:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,1,1,0,,0.0,1.27
USER-100075,TP-75-1,2025-01-18 20:00:00,Paid Social,prospecting_social,Desktop,United Kingdom,1,2,0,,0.0,1.03
USER-100075,TP-75-2,2025-01-28 15:00:00,Affiliate,content_partner,Desktop,United Kingdom,2,2,0,,0.0,1.22
USER-100076,TP-76-1,2025-01-23 15:00:00,Display,display_prospecting,Desktop,United Kingdom,1,3,0,,0.0,0.74
USER-100076,TP-76-2,2025-01-31 22:00:00,Affiliate,cashback_partner,Desktop,United Kingdom,2,3,0,,0.0,1.1
USER-100076,TP-76-3,2025-02-09 17:00:00,Paid Social,prospecting_social,Desktop,United Kingdom,3,3,0,,0.0,1.0
USER-100077,TP-77-1,2025-02-11 07:00:00,Display,display_prospecting,Mobile,Australia,1,2,0,,0.0,0.51
USER-100077,TP-77-2,2025-02-18 15:00:00,Paid Search,nonbrand_search,Mobile,Australia,2,2,0,,0.0,1.49
USER-100078,TP-78-1,2025-03-18 12:00:00,Organic Search,seo_product,Tablet,United Kingdom,1,4,1,ORD-200078,57.42,0.12
USER-100078,TP-78-2,2025-03-21 08:00:00,Display,display_retargeting,Tablet,United Kingdom,2,4,1,ORD-200078,57.42,0.54
USER-100078,TP-78-3,2025-03-25 10:00:00,Paid Search,brand_search,Tablet,United Kingdom,3,4,1,ORD-200078,57.42,1.36
USER-100078,TP-78-4,2025-03-26 17:00:00,Email,basket_recovery,Tablet,United Kingdom,4,4,1,ORD-200078,57.42,0.04
USER-100079,TP-79-1,2025-03-16 21:00:00,Direct,direct_none,Mobile,United Kingdom,1,3,0,,0.0,0.02
USER-100079,TP-79-2,2025-03-18 13:00:00,Organic Search,seo_category,Mobile,United Kingdom,2,3,0,,0.0,0.11
USER-100079,TP-79-3,2025-03-19 18:00:00,Display,display_prospecting,Mobile,United Kingdom,3,3,0,,0.0,0.66
USER-100080,TP-80-1,2025-02-02 11:00:00,Referral,partner_referral,Mobile,United States,1,1,0,,0.0,0.09
USER-100081,TP-81-1,2025-02-05 09:00:00,Display,display_prospecting,Desktop,United Kingdom,1,1,0,,0.0,0.47
USER-100082,TP-82-1,2025-01-09 09:00:00,Paid Search,brand_search,Mobile,Germany,1,2,1,ORD-200082,150.53,1.55
USER-100082,TP-82-2,2025-01-23 09:00:00,Display,display_prospecting,Mobile,Germany,2,2,1,ORD-200082,150.53,0.66
USER-100083,TP-83-1,2025-02-05 12:00:00,Display,display_prospecting,Mobile,United Kingdom,1,3,0,,0.0,0.59
USER-100083,TP-83-2,2025-02-17 18:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,2,3,0,,0.0,1.22
USER-100083,TP-83-3,2025-02-21 17:00:00,Email,newsletter,Mobile,United Kingdom,3,3,0,,0.0,0.04
USER-100084,TP-84-1,2025-02-22 08:00:00,Affiliate,cashback_partner,Mobile,India,1,6,0,,0.0,1.21
USER-100084,TP-84-2,2025-02-22 20:00:00,Display,display_prospecting,Mobile,India,2,6,0,,0.0,0.72
USER-100084,TP-84-3,2025-02-26 14:00:00,Paid Social,lookalike_social,Mobile,India,3,6,0,,0.0,0.86
USER-100084,TP-84-4,2025-02-26 08:00:00,Paid Social,retargeting_social,Mobile,India,4,6,0,,0.0,1.17
USER-100084,TP-84-5,2025-03-04 20:00:00,Display,display_prospecting,Mobile,India,5,6,0,,0.0,0.7
USER-100084,TP-84-6,2025-03-09 14:00:00,Organic Search,seo_category,Mobile,India,6,6,0,,0.0,0.12
USER-100085,TP-85-1,2025-01-25 16:00:00,Referral,partner_referral,Desktop,United Kingdom,1,1,0,,0.0,0.09
USER-100086,TP-86-1,2025-01-11 08:00:00,Organic Search,seo_category,Mobile,United States,1,4,1,ORD-200086,237.64,0.09
USER-100086,TP-86-2,2025-01-20 11:00:00,Organic Search,seo_category,Mobile,United States,2,4,1,ORD-200086,237.64,0.16
USER-100086,TP-86-3,2025-01-21 21:00:00,Organic Search,seo_blog,Mobile,United States,3,4,1,ORD-200086,237.64,0.12
USER-100086,TP-86-4,2025-01-23 19:00:00,Email,basket_recovery,Mobile,United States,4,4,1,ORD-200086,237.64,0.03
USER-100087,TP-87-1,2025-03-07 12:00:00,Paid Search,nonbrand_search,Mobile,France,1,2,0,,0.0,1.37
USER-100087,TP-87-2,2025-03-11 11:00:00,Email,loyalty_email,Mobile,France,2,2,0,,0.0,0.04
USER-100088,TP-88-1,2025-03-05 10:00:00,Paid Social,lookalike_social,Tablet,Australia,1,3,1,ORD-200088,106.66,0.96
USER-100088,TP-88-2,2025-03-06 16:00:00,Paid Search,nonbrand_search,Tablet,Australia,2,3,1,ORD-200088,106.66,1.59
USER-100088,TP-88-3,2025-03-06 10:00:00,Direct,direct_none,Tablet,Australia,3,3,1,ORD-200088,106.66,0.03
USER-100089,TP-89-1,2025-02-01 20:00:00,Paid Social,lookalike_social,Mobile,United Kingdom,1,4,0,,0.0,0.9
USER-100089,TP-89-2,2025-02-04 18:00:00,Organic Search,seo_product,Mobile,United Kingdom,2,4,0,,0.0,0.11
USER-100089,TP-89-3,2025-02-10 07:00:00,Paid Search,brand_search,Mobile,United Kingdom,3,4,0,,0.0,1.37
USER-100089,TP-89-4,2025-02-12 19:00:00,Paid Search,nonbrand_search,Mobile,United Kingdom,4,4,0,,0.0,1.44
USER-100090,TP-90-1,2025-02-03 15:00:00,Display,display_prospecting,Desktop,United Kingdom,1,4,1,ORD-200090,65.72,0.57
USER-100090,TP-90-2,2025-02-06 11:00:00,Referral,community_referral,Desktop,United Kingdom,2,4,1,ORD-200090,65.72,0.09
USER-100090,TP-90-3,2025-02-09 15:00:00,Organic Search,seo_category,Desktop,United Kingdom,3,4,1,ORD-200090,65.72,0.12
USER-100090,TP-90-4,2025-02-21 11:00:00,Paid Search,shopping_ads,Desktop,United Kingdom,4,4,1,ORD-200090,65.72,1.8
USER-100091,TP-91-1,2025-03-04 17:00:00,Organic Search,seo_product,Desktop,United Kingdom,1,3,0,,0.0,0.16
USER-100091,TP-91-2,2025-03-07 12:00:00,Organic Search,seo_category,Desktop,United Kingdom,2,3,0,,0.0,0.14
USER-100091,TP-91-3,2025-03-15 18:00:00,Email,basket_recovery,Desktop,United Kingdom,3,3,0,,0.0,0.05
USER-100092,TP-92-1,2025-02-12 16:00:00,Organic Search,seo_category,Mobile,India,1,4,0,,0.0,0.15
USER-100092,TP-92-2,2025-02-24 15:00:00,Affiliate,voucher_partner,Mobile,India,2,4,0,,0.0,1.18
USER-100092,TP-92-3,2025-02-26 14:00:00,Affiliate,cashback_partner,Mobile,India,3,4,0,,0.0,0.91
USER-100092,TP-92-4,2025-02-26 09:00:00,Paid Search,brand_search,Mobile,India,4,4,0,,0.0,1.09
USER-100093,TP-93-1,2025-03-13 17:00:00,Direct,direct_none,Mobile,United Kingdom,1,4,0,,0.0,0.02
USER-100093,TP-93-2,2025-03-22 22:00:00,Direct,direct_none,Mobile,United Kingdom,2,4,0,,0.0,0.03
USER-100093,TP-93-3,2025-03-24 14:00:00,Email,loyalty_email,Mobile,United Kingdom,3,4,0,,0.0,0.05
USER-100093,TP-93-4,2025-03-28 22:00:00,Organic Search,seo_category,Mobile,United Kingdom,4,4,0,,0.0,0.11
USER-100094,TP-94-1,2025-01-25 22:00:00,Organic Search,seo_category,Mobile,France,1,1,0,,0.0,0.09
USER-100095,TP-95-1,2025-02-15 16:00:00,Email,newsletter,Mobile,France,1,4,0,,0.0,0.04
USER-100095,TP-95-2,2025-02-17 07:00:00,Affiliate,cashback_partner,Mobile,France,2,4,0,,0.0,0.87
USER-100095,TP-95-3,2025-02-23 08:00:00,Paid Social,prospecting_social,Mobile,France,3,4,0,,0.0,1.0
USER-100095,TP-95-4,2025-03-03 14:00:00,Email,basket_recovery,Mobile,France,4,4,0,,0.0,0.04
USER-100096,TP-96-1,2025-01-05 22:00:00,Display,display_retargeting,Desktop,United Kingdom,1,4,0,,0.0,0.51
USER-100096,TP-96-2,2025-01-05 13:00:00,Organic Search,seo_product,Desktop,United Kingdom,2,4,0,,0.0,0.12
USER-100096,TP-96-3,2025-01-07 08:00:00,Direct,direct_none,Desktop,United Kingdom,3,4,0,,0.0,0.02
USER-100096,TP-96-4,2025-01-13 18:00:00,Paid Search,brand_search,Desktop,United Kingdom,4,4,0,,0.0,1.41
USER-100097,TP-97-1,2025-02-04 19:00:00,Paid Social,lookalike_social,Mobile,United Kingdom,1,3,0,,0.0,1.2
USER-100097,TP-97-2,2025-02-08 12:00:00,Affiliate,voucher_partner,Mobile,United Kingdom,2,3,0,,0.0,1.45
USER-100097,TP-97-3,2025-02-14 13:00:00,Organic Search,seo_category,Mobile,United Kingdom,3,3,0,,0.0,0.15
USER-100098,TP-98-1,2025-02-04 09:00:00,Paid Search,brand_search,Mobile,Germany,1,1,0,,0.0,1.88
USER-100099,TP-99-1,2025-02-25 14:00:00,Email,basket_recovery,Mobile,United States,1,2,0,,0.0,0.04
USER-100099,TP-99-2,2025-03-02 07:00:00,Paid Social,retargeting_social,Mobile,United States,2,2,0,,0.0,0.73
USER-100100,TP-100-1,2025-03-26 07:00:00,Paid Social,lookalike_social,Tablet,India,1,1,0,,0.0,1.08
USER-100101,TP-101-1,2025-02-02 08:00:00,Direct,direct_none,Desktop,India,1,3,0,,0.0,0.03
USER-100101,TP-101-2,2025-02-04 09:00:00,Affiliate,content_partner,Desktop,India,2,3,0,,0.0,1.47
USER-100101,TP-101-3,2025-02-05 22:00:00,Organic Search,seo_product,Desktop,India,3,3,0,,0.0,0.14
USER-100102,TP-102-1,2025-03-16 21:00:00,Organic Search,seo_product,Mobile,France,1,2,0,,0.0,0.15
USER-100102,TP-102-2,2025-04-01 09:00:00,Paid Search,brand_search,Mobile,France,2,2,0,,0.0,1.47
USER-100103,TP-103-1,2025-02-28 20:00:00,Paid Search,shopping_ads,Desktop,France,1,6,0,,0.0,1.48
USER-100103,TP-103-2,2025-03-02 07:00:00,Paid Search,nonbrand_search,Desktop,France,2,6,0,,0.0,1.37
USER-100103,TP-103-3,2025-03-12 09:00:00,Email,basket_recovery,Desktop,France,3,6,0,,0.0,0.04
USER-100103,TP-103-4,2025-03-15 17:00:00,Organic Search,seo_category,Desktop,France,4,6,0,,0.0,0.16
USER-100103,TP-103-5,2025-03-17 17:00:00,Direct,direct_none,Desktop,France,5,6,0,,0.0,0.02
USER-100103,TP-103-6,2025-03-19 15:00:00,Email,newsletter,Desktop,France,6,6,0,,0.0,0.04
USER-100104,TP-104-1,2025-01-16 22:00:00,Paid Social,lookalike_social,Mobile,India,1,3,1,ORD-200104,128.21,0.95
USER-100104,TP-104-2,2025-01-26 21:00:00,Display,display_prospecting,Mobile,India,2,3,1,ORD-200104,128.21,0.54
USER-100104,TP-104-3,2025-02-02 14:00:00,Direct,direct_none,Mobile,India,3,3,1,ORD-200104,128.21,0.02
USER-100105,TP-105-1,2025-03-12 10:00:00,Organic Search,seo_category,Desktop,Australia,1,7,1,ORD-200105,69.5,0.16
USER-100105,TP-105-2,2025-03-14 12:00:00,Display,display_prospecting,Desktop,Australia,2,7,1,ORD-200105,69.5,0.49
USER-100105,TP-105-3,2025-03-16 12:00:00,Organic Search,seo_product,Desktop,Australia,3,7,1,ORD-200105,69.5,0.11
USER-100105,TP-105-4,2025-03-17 19:00:00,Email,loyalty_email,Desktop,Australia,4,7,1,ORD-200105,69.5,0.03
USER-100105,TP-105-5,2025-03-17 21:00:00,Paid Search,shopping_ads,Desktop,Australia,5,7,1,ORD-200105,69.5,1.24
USER-100105,TP-105-6,2025-03-19 15:00:00,Direct,direct_none,Desktop,Australia,6,7,1,ORD-200105,69.5,0.02
USER-100105,TP-105-7,2025-03-31 20:00:00,Email,newsletter,Desktop,Australia,7,7,1,ORD-200105,69.5,0.04
USER-100106,TP-106-1,2025-02-26 14:00:00,Paid Social,retargeting_social,Mobile,France,1,5,0,,0.0,0.79
USER-100106,TP-106-2,2025-02-28 13:00:00,Paid Social,retargeting_social,Mobile,France,2,5,0,,0.0,1.24
USER-100106,TP-106-3,2025-03-02 21:00:00,Paid Social,retargeting_social,Mobile,France,3,5,0,,0.0,0.99
USER-100106,TP-106-4,2025-03-03 16:00:00,Paid Search,shopping_ads,Mobile,France,4,5,0,,0.0,1.58
USER-100106,TP-106-5,2025-03-07 09:00:00,Paid Search,nonbrand_search,Mobile,France,5,5,0,,0.0,1.74
USER-100107,TP-107-1,2025-02-13 11:00:00,Referral,partner_referral,Mobile,Germany,1,1,1,ORD-200107,19.84,0.08
USER-100108,TP-108-1,2025-03-02 19:00:00,Affiliate,cashback_partner,Mobile,United Kingdom,1,1,1,ORD-200108,51.44,1.04
USER-100109,TP-109-1,2025-02-09 07:00:00,Organic Search,seo_blog,Mobile,Germany,1,5,0,,0.0,0.16
USER-100109,TP-109-2,2025-02-14 21:00:00,Paid Search,nonbrand_search,Mobile,Germany,2,5,0,,0.0,1.24
USER-100109,TP-109-3,2025-02-17 12:00:00,Email,newsletter,Mobile,Germany,3,5,0,,0.0,0.03
USER-100109,TP-109-4,2025-02-21 09:00:00,Organic Search,seo_blog,Mobile,Germany,4,5,0,,0.0,0.15
USER-100109,TP-109-5,2025-02-23 07:00:00,Organic Search,seo_category,Mobile,Germany,5,5,0,,0.0,0.13
USER-100110,TP-110-1,2025-02-23 17:00:00,Paid Social,prospecting_social,Mobile,Canada,1,2,0,,0.0,1.13
USER-100110,TP-110-2,2025-03-01 18:00:00,Paid Social,retargeting_social,Mobile,Canada,2,2,0,,0.0,0.81
USER-100111,TP-111-1,2025-02-19 20:00:00,Paid Social,lookalike_social,Mobile,United Kingdom,1,5,1,ORD-200111,120.54,0.89
USER-100111,TP-111-2,2025-02-20 13:00:00,Paid Search,brand_search,Mobile,United Kingdom,2,5,1,ORD-200111,120.54,1.74
USER-100111,TP-111-3,2025-03-03 20:00:00,Organic Search,seo_category,Mobile,United Kingdom,3,5,1,ORD-200111,120.54,0.12
USER-100111,TP-111-4,2025-03-06 09:00:00,Affiliate,voucher_partner,Mobile,United Kingdom,4,5,1,ORD-200111,120.54,0.89
USER-100111,TP-111-5,2025-03-07 09:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,5,5,1,ORD-200111,120.54,1.16
USER-100112,TP-112-1,2025-03-19 15:00:00,Paid Search,brand_search,Desktop,United Kingdom,1,1,0,,0.0,1.75
USER-100113,TP-113-1,2025-02-23 15:00:00,Paid Search,shopping_ads,Mobile,United States,1,3,0,,0.0,1.34
USER-100113,TP-113-2,2025-03-05 08:00:00,Organic Search,seo_category,Mobile,United States,2,3,0,,0.0,0.1
USER-100113,TP-113-3,2025-03-11 18:00:00,Paid Search,shopping_ads,Mobile,United States,3,3,0,,0.0,1.54
USER-100114,TP-114-1,2025-03-08 09:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,1,2,0,,0.0,0.91
USER-100114,TP-114-2,2025-03-14 13:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,2,2,0,,0.0,1.8
USER-100115,TP-115-1,2025-01-25 10:00:00,Paid Social,retargeting_social,Desktop,United Kingdom,1,1,0,,0.0,0.99
USER-100116,TP-116-1,2025-01-20 12:00:00,Email,newsletter,Mobile,United Kingdom,1,1,0,,0.0,0.03
USER-100117,TP-117-1,2025-03-23 10:00:00,Direct,direct_none,Mobile,United Kingdom,1,2,1,ORD-200117,166.72,0.02
USER-100117,TP-117-2,2025-03-30 08:00:00,Direct,direct_none,Mobile,United Kingdom,2,2,1,ORD-200117,166.72,0.02
USER-100118,TP-118-1,2025-03-01 14:00:00,Organic Search,seo_product,Mobile,Canada,1,3,1,ORD-200118,150.12,0.16
USER-100118,TP-118-2,2025-03-06 22:00:00,Organic Search,seo_product,Mobile,Canada,2,3,1,ORD-200118,150.12,0.1
USER-100118,TP-118-3,2025-03-20 21:00:00,Direct,direct_none,Mobile,Canada,3,3,1,ORD-200118,150.12,0.02
USER-100119,TP-119-1,2025-02-13 21:00:00,Paid Social,lookalike_social,Desktop,India,1,4,1,ORD-200119,82.59,0.92
USER-100119,TP-119-2,2025-02-19 17:00:00,Organic Search,seo_product,Desktop,India,2,4,1,ORD-200119,82.59,0.1
USER-100119,TP-119-3,2025-02-24 22:00:00,Email,newsletter,Desktop,India,3,4,1,ORD-200119,82.59,0.05
USER-100119,TP-119-4,2025-02-27 19:00:00,Referral,community_referral,Desktop,India,4,4,1,ORD-200119,82.59,0.07
USER-100120,TP-120-1,2025-02-21 16:00:00,Email,basket_recovery,Desktop,United States,1,1,0,,0.0,0.05
USER-100121,TP-121-1,2025-03-16 09:00:00,Paid Social,lookalike_social,Mobile,Canada,1,1,0,,0.0,0.92
USER-100122,TP-122-1,2025-01-02 20:00:00,Display,display_retargeting,Mobile,United States,1,8,0,,0.0,0.48
USER-100122,TP-122-2,2025-01-03 12:00:00,Email,loyalty_email,Mobile,United States,2,8,0,,0.0,0.04
USER-100122,TP-122-3,2025-01-08 07:00:00,Organic Search,seo_blog,Mobile,United States,3,8,0,,0.0,0.15
USER-100122,TP-122-4,2025-01-12 20:00:00,Organic Search,seo_category,Mobile,United States,4,8,0,,0.0,0.16
USER-100122,TP-122-5,2025-01-14 21:00:00,Email,newsletter,Mobile,United States,5,8,0,,0.0,0.04
USER-100122,TP-122-6,2025-01-15 10:00:00,Organic Search,seo_blog,Mobile,United States,6,8,0,,0.0,0.12
USER-100122,TP-122-7,2025-01-17 15:00:00,Paid Search,nonbrand_search,Mobile,United States,7,8,0,,0.0,1.7
USER-100122,TP-122-8,2025-01-17 22:00:00,Direct,direct_none,Mobile,United States,8,8,0,,0.0,0.02
USER-100123,TP-123-1,2025-02-03 08:00:00,Email,newsletter,Desktop,Germany,1,1,0,,0.0,0.03
USER-100124,TP-124-1,2025-03-07 19:00:00,Organic Search,seo_product,Mobile,United Kingdom,1,4,0,,0.0,0.14
USER-100124,TP-124-2,2025-03-12 22:00:00,Organic Search,seo_category,Mobile,United Kingdom,2,4,0,,0.0,0.1
USER-100124,TP-124-3,2025-03-17 07:00:00,Paid Search,brand_search,Mobile,United Kingdom,3,4,0,,0.0,1.68
USER-100124,TP-124-4,2025-03-19 18:00:00,Display,display_retargeting,Mobile,United Kingdom,4,4,0,,0.0,0.53
USER-100125,TP-125-1,2025-01-31 20:00:00,Paid Social,prospecting_social,Mobile,France,1,7,0,,0.0,0.97
USER-100125,TP-125-2,2025-02-04 16:00:00,Paid Search,brand_search,Mobile,France,2,7,0,,0.0,1.66
USER-100125,TP-125-3,2025-02-04 12:00:00,Affiliate,cashback_partner,Mobile,France,3,7,0,,0.0,1.35
USER-100125,TP-125-4,2025-02-05 15:00:00,Display,display_retargeting,Mobile,France,4,7,0,,0.0,0.56
USER-100125,TP-125-5,2025-02-08 11:00:00,Paid Social,retargeting_social,Mobile,France,5,7,0,,0.0,0.78
USER-100125,TP-125-6,2025-02-14 17:00:00,Paid Search,shopping_ads,Mobile,France,6,7,0,,0.0,1.86
USER-100125,TP-125-7,2025-02-16 19:00:00,Organic Search,seo_blog,Mobile,France,7,7,0,,0.0,0.14
USER-100126,TP-126-1,2025-01-22 11:00:00,Direct,direct_none,Desktop,United Kingdom,1,2,0,,0.0,0.02
USER-100126,TP-126-2,2025-01-25 20:00:00,Direct,direct_none,Desktop,United Kingdom,2,2,0,,0.0,0.03
USER-100127,TP-127-1,2025-03-01 15:00:00,Organic Search,seo_product,Desktop,United Kingdom,1,5,0,,0.0,0.11
USER-100127,TP-127-2,2025-03-09 08:00:00,Paid Social,lookalike_social,Desktop,United Kingdom,2,5,0,,0.0,0.97
USER-100127,TP-127-3,2025-03-11 21:00:00,Organic Search,seo_product,Desktop,United Kingdom,3,5,0,,0.0,0.13
USER-100127,TP-127-4,2025-03-15 16:00:00,Paid Search,brand_search,Desktop,United Kingdom,4,5,0,,0.0,1.41
USER-100127,TP-127-5,2025-03-19 10:00:00,Direct,direct_none,Desktop,United Kingdom,5,5,0,,0.0,0.02
USER-100128,TP-128-1,2025-01-06 09:00:00,Organic Search,seo_product,Desktop,Germany,1,4,0,,0.0,0.09
USER-100128,TP-128-2,2025-01-13 17:00:00,Affiliate,content_partner,Desktop,Germany,2,4,0,,0.0,1.0
USER-100128,TP-128-3,2025-01-18 08:00:00,Paid Social,lookalike_social,Desktop,Germany,3,4,0,,0.0,0.76
USER-100128,TP-128-4,2025-01-24 20:00:00,Email,newsletter,Desktop,Germany,4,4,0,,0.0,0.04
USER-100129,TP-129-1,2025-02-14 15:00:00,Organic Search,seo_blog,Mobile,United States,1,1,0,,0.0,0.09
USER-100130,TP-130-1,2025-03-18 18:00:00,Paid Social,retargeting_social,Mobile,India,1,3,0,,0.0,0.92
USER-100130,TP-130-2,2025-03-23 16:00:00,Paid Search,brand_search,Mobile,India,2,3,0,,0.0,1.91
USER-100130,TP-130-3,2025-03-31 07:00:00,Organic Search,seo_product,Mobile,India,3,3,0,,0.0,0.1
USER-100131,TP-131-1,2025-01-07 18:00:00,Organic Search,seo_blog,Mobile,United Kingdom,1,4,0,,0.0,0.14
USER-100131,TP-131-2,2025-01-21 10:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,2,4,0,,0.0,0.92
USER-100131,TP-131-3,2025-01-23 13:00:00,Paid Social,retargeting_social,Mobile,United Kingdom,3,4,0,,0.0,0.76
USER-100131,TP-131-4,2025-01-25 11:00:00,Email,basket_recovery,Mobile,United Kingdom,4,4,0,,0.0,0.04
USER-100132,TP-132-1,2025-02-05 19:00:00,Direct,direct_none,Mobile,United Kingdom,1,1,0,,0.0,0.02
USER-100133,TP-133-1,2025-02-13 19:00:00,Organic Search,seo_category,Mobile,United Kingdom,1,6,1,ORD-200133,251.39,0.15
USER-100133,TP-133-2,2025-02-15 08:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,2,6,1,ORD-200133,251.39,1.0
USER-100133,TP-133-3,2025-02-16 21:00:00,Direct,direct_none,Mobile,United Kingdom,3,6,1,ORD-200133,251.39,0.03
USER-100133,TP-133-4,2025-02-18 17:00:00,Paid Search,brand_search,Mobile,United Kingdom,4,6,1,ORD-200133,251.39,1.43
USER-100133,TP-133-5,2025-02-21 21:00:00,Affiliate,content_partner,Mobile,United Kingdom,5,6,1,ORD-200133,251.39,1.08
USER-100133,TP-133-6,2025-03-01 16:00:00,Email,basket_recovery,Mobile,United Kingdom,6,6,1,ORD-200133,251.39,0.03
USER-100134,TP-134-1,2025-03-25 15:00:00,Direct,direct_none,Mobile,United Kingdom,1,2,0,,0.0,0.02
USER-100134,TP-134-2,2025-04-04 09:00:00,Paid Search,shopping_ads,Mobile,United Kingdom,2,2,0,,0.0,1.09
USER-100135,TP-135-1,2025-02-15 16:00:00,Organic Search,seo_blog,Mobile,India,1,3,0,,0.0,0.15
USER-100135,TP-135-2,2025-02-21 20:00:00,Direct,direct_none,Mobile,India,2,3,0,,0.0,0.02
USER-100135,TP-135-3,2025-02-22 12:00:00,Paid Search,shopping_ads,Mobile,India,3,3,0,,0.0,1.13
USER-100136,TP-136-1,2025-03-11 12:00:00,Organic Search,seo_blog,Desktop,Germany,1,2,0,,0.0,0.11
USER-100136,TP-136-2,2025-03-12 13:00:00,Organic Search,seo_blog,Desktop,Germany,2,2,0,,0.0,0.11
USER-100137,TP-137-1,2025-03-17 19:00:00,Paid Search,brand_search,Mobile,Australia,1,1,0,,0.0,1.71
USER-100138,TP-138-1,2025-02-18 14:00:00,Organic Search,seo_product,Mobile,United Kingdom,1,5,1,ORD-200138,94.26,0.09
USER-100138,TP-138-2,2025-02-21 14:00:00,Paid Search,nonbrand_search,Mobile,United Kingdom,2,5,1,ORD-200138,94.26,1.14
USER-100138,TP-138-3,2025-03-01 20:00:00,Affiliate,cashback_partner,Mobile,United Kingdom,3,5,1,ORD-200138,94.26,0.86
USER-100138,TP-138-4,2025-03-05 22:00:00,Paid Social,prospecting_social,Mobile,United Kingdom,4,5,1,ORD-200138,94.26,0.78
USER-100138,TP-138-5,2025-03-06 16:00:00,Email,newsletter,Mobile,United Kingdom,5,5,1,ORD-200138,94.26,0.04
USER-100139,TP-139-1,2025-02-24 10:00:00,Paid Search,shopping_ads,Tablet,United States,1,3,0,,0.0,1.89
USER-100139,TP-139-2,2025-02-24 18:00:00,Direct,direct_none,Tablet,United States,2,3,0,,0.0,0.02
USER-100139,TP-139-3,2025-03-11 07:00:00,Paid Search,nonbrand_search,Tablet,United States,3,3,0,,0.0,1.5
USER-100140,TP-140-1,2025-03-19 15:00:00,Paid Social,lookalike_social,Tablet,United Kingdom,1,8,1,ORD-200140,89.89,1.21
USER-100140,TP-140-2,2025-03-19 17:00:00,Email,loyalty_email,Tablet,United Kingdom,2,8,1,ORD-200140,89.89,0.03
USER-100140,TP-140-3,2025-03-25 19:00:00,Paid Search,shopping_ads,Tablet,United Kingdom,3,8,1,ORD-200140,89.89,1.17
USER-100140,TP-140-4,2025-03-27 16:00:00,Direct,direct_none,Tablet,United Kingdom,4,8,1,ORD-200140,89.89,0.03
USER-100140,TP-140-5,2025-03-28 09:00:00,Direct,direct_none,Tablet,United Kingdom,5,8,1,ORD-200140,89.89,0.03
USER-100140,TP-140-6,2025-03-29 09:00:00,Direct,direct_none,Tablet,United Kingdom,6,8,1,ORD-200140,89.89,0.02
USER-100140,TP-140-7,2025-03-30 07:00:00,Organic Search,seo_blog,Tablet,United Kingdom,7,8,1,ORD-200140,89.89,0.16
USER-100140,TP-140-8,2025-04-01 13:00:00,Direct,direct_none,Tablet,United Kingdom,8,8,1,ORD-200140,89.89,0.02
USER-100141,TP-141-1,2025-01-30 10:00:00,Direct,direct_none,Mobile,India,1,2,1,ORD-200141,137.5,0.02
USER-100141,TP-141-2,2025-02-09 15:00:00,Referral,blog_referral,Mobile,India,2,2,1,ORD-200141,137.5,0.06
USER-100142,TP-142-1,2025-03-17 20:00:00,Display,display_prospecting,Mobile,United States,1,2,1,ORD-200142,97.11,0.48
USER-100142,TP-142-2,2025-03-31 12:00:00,Organic Search,seo_category,Mobile,United States,2,2,1,ORD-200142,97.11,0.11
USER-100143,TP-143-1,2025-02-19 10:00:00,Paid Search,shopping_ads,Mobile,India,1,2,0,,0.0,1.35
USER-100143,TP-143-2,2025-02-23 20:00:00,Affiliate,cashback_partner,Mobile,India,2,2,0,,0.0,1.12
USER-100144,TP-144-1,2025-02-20 14:00:00,Affiliate,content_partner,Mobile,United Kingdom,1,2,0,,0.0,1.41
USER-100144,TP-144-2,2025-03-04 09:00:00,Paid Social,retargeting_social,Mobile,United Kingdom,2,2,0,,0.0,1.25
USER-100145,TP-145-1,2025-01-23 07:00:00,Paid Search,nonbrand_search,Mobile,France,1,2,0,,0.0,1.56
USER-100145,TP-145-2,2025-01-29 20:00:00,Organic Search,seo_blog,Mobile,France,2,2,0,,0.0,0.15
USER-100146,TP-146-1,2025-03-10 18:00:00,Organic Search,seo_category,Desktop,India,1,4,1,ORD-200146,74.92,0.12
USER-100146,TP-146-2,2025-03-17 12:00:00,Organic Search,seo_product,Desktop,India,2,4,1,ORD-200146,74.92,0.15
